"term","Estimate","Std. Error","z value","Pr(>|z|)","lower_ci","upper_ci","field","stars","model"
"as.factor(year)2023",-0.863368916869969,0.117297810494836,-7.3604862122126,1.83241561799987e-13,-1.09326840090525,-0.633469432834685,"stem","***","Twitter attention"
"R^2",0.071,0.071,0.071,0.071,0.071,0.071,"stem",".","Twitter attention"
"(Intercept)",-1.94837323050338,0.0763305799724182,-25.5254608468509,1.02849425691714e-143,-2.09797841816837,-1.79876804283839,"soc_sci","***","Twitter attention"
"cited_by_total_all_l",0.000101153626562051,7.44528664057441e-06,13.5862635577785,4.8312176871018e-42,8.65611328919482e-05,0.000115746120232154,"soc_sci","***","Twitter attention"
"inferred_genderw",0.11293105809086,0.0492357607909134,2.29367955885636,0.0218089117385719,0.0164307401892402,0.209431375992479,"soc_sci","*","Twitter attention"
"news_all_total_l",-7.54903882101092e-05,0.000185449214026165,-0.407067717199698,0.683958253112001,-0.000438964168662653,0.000287983392242435,"soc_sci","","Twitter attention"
"alt_online_all_total_l",0.00573436647100326,0.000502654130793884,11.4081753629409,3.8062988400049e-30,0.00474918247796696,0.00671955046403956,"soc_sci","***","Twitter attention"
"coa_tot_cited_by_total_l",1.78166217090191e-06,7.20476152608606e-07,2.47289541014105,0.0134023359782253,3.69554860069055e-07,3.19376948173476e-06,"soc_sci","*","Twitter attention"
"coa_online_all_total_l",0.000249834721808925,0.000276017396110382,0.905141216929001,0.365390578845909,-0.000291149433673949,0.000790818877291799,"soc_sci","","Twitter attention"
"coa_twitter_total_l",0.000162794133102382,4.01278887091922e-05,4.05688259061309,4.97320662144485e-05,8.41449164567334e-05,0.00024144334974803,"soc_sci","***","Twitter attention"
"as.factor(year)2014",-0.111771321905697,0.103846416608321,-1.07631370976686,0.281786979250929,-0.315306558381549,0.0917639145701547,"soc_sci","","Twitter attention"
"as.factor(year)2015",-0.180461062983744,0.104271607861883,-1.73068265354439,0.0835083807648304,-0.384829659003119,0.0239075330356309,"soc_sci",".","Twitter attention"
"as.factor(year)2016",-0.195588824099196,0.103618030961495,-1.88759448798904,0.0590804106356705,-0.398676432932683,0.00749878473429066,"soc_sci",".","Twitter attention"
"as.factor(year)2017",-0.275233971709728,0.10450660049714,-2.63365156268059,0.00844721254587357,-0.480063144830838,-0.0704047985886186,"soc_sci","*","Twitter attention"
"as.factor(year)2018",-0.402919329625472,0.105924119171362,-3.80384876246774,0.000142465178260737,-0.610526788295471,-0.195311870955473,"soc_sci","***","Twitter attention"
"as.factor(year)2019",-0.451318914147217,0.10710872525343,-4.21365218453818,2.51274141785699e-05,-0.661248158073937,-0.241389670220498,"soc_sci","***","Twitter attention"
"as.factor(year)2020",-0.537331231882989,0.108350658301387,-4.95918751493279,7.07886141420745e-07,-0.749694619854913,-0.324967843911064,"soc_sci","***","Twitter attention"
"as.factor(year)2021",-0.640709245080697,0.111645328654881,-5.73879133860818,9.53546164179799e-09,-0.859530068286403,-0.421888421874992,"soc_sci","***","Twitter attention"
"as.factor(year)2022",-0.853085546624803,0.117711056798494,-7.24728474815387,4.25209436477057e-13,-1.083794978532,-0.622376114717605,"soc_sci","***","Twitter attention"
"as.factor(year)2023",-0.912888063575518,0.119871588049033,-7.61554992666071,2.6257112141755e-14,-1.14783205892124,-0.677944068229791,"soc_sci","***","Twitter attention"
"R^2",0.089,0.089,0.089,0.089,0.089,0.089,"soc_sci",".","Twitter attention"
"(Intercept)",-2.12950596178841,0.081561743656471,-26.1091274698301,2.87185282553467e-150,-2.28936404187138,-1.96964788170544,"medicine","***","Twitter attention"
"cited_by_total_all_l",2.04666378804608e-05,3.23593343422594e-06,6.32480188374352,2.53557685977152e-10,1.4124324893009e-05,2.68089508679127e-05,"medicine","***","Twitter attention"
"inferred_genderw",-0.114009738389452,0.056404926985541,-2.02127268808765,0.0432515448036892,-0.224561363831724,-0.00345811294718013,"medicine","*","Twitter attention"
"news_all_total_l",-0.000256254853367128,0.000279083533942123,-0.918201263067962,0.358513507539779,-0.000803248528571851,0.000290738821837595,"medicine","","Twitter attention"
"alt_online_all_total_l",0.00143498329182602,0.000185292820693913,7.7444084797893,9.60278334044404e-15,0.00107181603667211,0.00179815054697993,"medicine","***","Twitter attention"
"coa_tot_cited_by_total_l",9.76765407851479e-07,2.21943105690996e-07,4.4009720635855,1.07767000398423e-05,5.41764914080159e-07,1.4117659016228e-06,"medicine","***","Twitter attention"
"coa_online_all_total_l",4.65563538797538e-05,6.61349458765948e-05,0.703959960391079,0.481457708895369,-8.30657581578777e-05,0.000176178465917385,"medicine","","Twitter attention"
"coa_twitter_total_l",2.66600581249643e-05,7.67586760208705e-06,3.47323058538888,0.000514233350689016,1.16156340747759e-05,4.17044821751528e-05,"medicine","***","Twitter attention"
"as.factor(year)2014",-0.0528586982335066,0.111804915212213,-0.472776157767102,0.63637288580772,-0.271992305343998,0.166274908876985,"medicine","","Twitter attention"
"as.factor(year)2015",-0.0979431812808383,0.112049926862082,-0.874103036241986,0.382062144157304,-0.317557002400866,0.121670639839189,"medicine","","Twitter attention"
"as.factor(year)2016",-0.152452494852319,0.112160034821043,-1.35924079459822,0.174070298176366,-0.372282123606322,0.0673771339016837,"medicine","","Twitter attention"
"as.factor(year)2017",-0.229699836985877,0.11269149047019,-2.03830685021101,0.0415192552430539,-0.450571099671589,-0.00882857430016615,"medicine","*","Twitter attention"
"as.factor(year)2018",-0.332481620119364,0.113836777748889,-2.92068720403154,0.00349260294390771,-0.555597604623277,-0.10936563561545,"medicine","*","Twitter attention"
"as.factor(year)2019",-0.431840879419711,0.115215712168992,-3.74810753924179,0.000178173863265917,-0.657659525724069,-0.206022233115353,"medicine","***","Twitter attention"
"as.factor(year)2020",-0.538625867516749,0.11696851449932,-4.60487909778389,4.12705559346257e-06,-0.767879943260566,-0.309371791772931,"medicine","***","Twitter attention"
"as.factor(year)2021",-0.700979943006164,0.120158353450819,-5.83380117049521,5.41786783939912e-09,-0.936485988211403,-0.465473897800925,"medicine","***","Twitter attention"
"as.factor(year)2022",-0.88147032374696,0.124678315712593,-7.06995694246398,1.54981778171455e-12,-1.12583533219676,-0.637105315297164,"medicine","***","Twitter attention"
"as.factor(year)2023",-1.01146285626524,0.128232875954162,-7.88770312401634,3.07798910584892e-15,-1.26279467476939,-0.760131037761094,"medicine","***","Twitter attention"
"R^2",0.07,0.07,0.07,0.07,0.07,0.07,"medicine",".","Twitter attention"
"(Intercept)",19.452996078674,1000.34015312762,0.0194463813312433,0.984485010441071,-1941.17767634074,1980.08366849809,"arts","","Twitter attention"
"cited_by_total_all_l",0.000303281542018545,0.00012824701682133,2.36482336615336,0.0180386719780057,5.19220079240352e-05,0.000554641076113055,"arts","*","Twitter attention"
"inferred_genderw",0.276723772566725,0.169511758766444,1.6324753785842,0.102579381129957,-0.0555131695715468,0.608960714704996,"arts","","Twitter attention"
"news_all_total_l",-0.00101657213728397,0.00109575893703117,-0.927733375406694,0.353545891301373,-0.00316422018960295,0.001131075915035,"arts","","Twitter attention"
"alt_online_all_total_l",-0.000808741194205378,0.00523201841982954,-0.154575372124115,0.87715608680218,-0.0110633088635214,0.00944582647511069,"arts","","Twitter attention"
"coa_tot_cited_by_total_l",-1.32881189465731e-06,3.31050246404523e-06,-0.401392812447446,0.688130940353764,-7.81727749491706e-06,5.15965370560244e-06,"arts","","Twitter attention"
"coa_online_all_total_l",-0.00291909441301868,0.00234040628886769,-1.24725968602271,0.21230229418335,-0.0075062064483904,0.00166801762235303,"arts","","Twitter attention"
"coa_twitter_total_l",0.00182577053255452,0.000586356699627914,3.11375402329862,0.00184723420236232,0.000676532519190038,0.002975008545919,"arts","*","Twitter attention"
"as.factor(year)2014",0.00602551867071518,1347.64767087737,4.47113796946078e-06,0.999996432548045,-2641.33487325026,2641.3469242876,"arts","","Twitter attention"
"as.factor(year)2015",-0.00959469227768082,1335.30830169044,-7.18537604052512e-06,0.999994266899394,-2617.16577426289,2617.14658487834,"arts","","Twitter attention"
"as.factor(year)2016",-0.00214213718355679,1281.62501039363,-1.6714227376843e-06,0.999998666397603,-2511.94100419448,2511.93671992011,"arts","","Twitter attention"
"as.factor(year)2017",-21.2520474650191,1000.3401721534,-0.0212448205686578,0.983050360695981,-1981.88275717427,1939.37866224424,"arts","","Twitter attention"
"as.factor(year)2018",-21.2447536081256,1000.34017275871,-0.0212375291792364,0.983056177070741,-1981.87546450377,1939.38595728752,"arts","","Twitter attention"
"as.factor(year)2019",-21.342507582272,1000.34017470426,-0.0213352498699572,0.982978224902844,-1981.97322229112,1939.28820712658,"arts","","Twitter attention"
"as.factor(year)2020",-21.1931886875816,1000.34017309559,-0.021185981786574,0.9830972966878,-1981.82390024351,1939.43752286834,"arts","","Twitter attention"
"as.factor(year)2021",-21.198777541556,1000.34017432225,-0.0211915687140314,0.983092839965206,-1981.82949150168,1939.43193641857,"arts","","Twitter attention"
"as.factor(year)2022",-21.2265253025247,1000.34017773328,-0.021219306966779,0.983070713017074,-1981.85724594815,1939.4041953431,"arts","","Twitter attention"
"as.factor(year)2023",-21.1259095629849,1000.34017598174,-0.0211187254798118,0.983150947452961,-1981.75662677564,1939.50480764968,"arts","","Twitter attention"
"R^2",0.566,0.566,0.566,0.566,0.566,0.566,"arts","","Twitter attention"
