term,Estimate,Std. Error,z value,Pr(>|z|),field,stars
coa_twitter_total_l,9.698839105981448e-5,3.584349276891824e-4,0.27058856034230616,0.7867074952300107,arts,
as.factor(year)2014,-0.12867146469962024,0.19773182879077592,-0.650737240870665,0.5152161188924645,arts,
as.factor(year)2015,0.031156984813694187,0.20577533935572384,0.15141262753469747,0.8796502289708712,arts,
as.factor(year)2016,-0.38527500869885084,0.247849000920816,-1.5544747296437171,0.12007121990325938,arts,
as.factor(year)2017,-0.07330252418837369,0.17159581129930013,-0.42718131423685085,0.6692472702413419,arts,
as.factor(year)2018,-0.14712904617654915,0.2264917971603897,-0.6495998884779037,0.5159507051404472,arts,
as.factor(year)2019,-0.0572011169799343,0.13457964163206626,-0.42503543839356606,0.6708108409222324,arts,
as.factor(year)2020,-0.17651931416675026,0.18322194925072796,-0.9634179468596006,0.335337823427744,arts,
as.factor(year)2021,-0.37010045906819644,0.19567318599741682,-1.8914214391801354,0.05856810890197276,arts,.
as.factor(year)2022,-0.026344847791553556,0.17802534558124322,-0.14798369134203357,0.8823556389496269,arts,
as.factor(year)2023,0.07436966573488916,0.1990191322727833,0.37368098677545847,0.7086416725898468,arts,
