term,Estimate,Std. Error,z value,Pr(>|z|),field,stars
as.factor(year)2018,1.621870943185918,0.09679121292248803,16.756386186468585,5.086147444069101e-63,medicine,***
as.factor(year)2019,1.567496842524516,0.09585833427331154,16.352222833908886,4.1939756827490145e-60,medicine,***
as.factor(year)2020,2.020675475642896,0.13396472358924816,15.083638599057826,2.075107719344645e-51,medicine,***
as.factor(year)2021,1.6571876485096952,0.15059799717201489,11.004048391273326,3.653527233645837e-28,medicine,***
as.factor(year)2022,1.0516629459246307,0.1482857755793214,7.092136395524144,1.3205725889337094e-12,medicine,***
as.factor(year)2023,1.0048671599293462,0.16652362059572792,6.034382127499367,1.5957205654585818e-9,medicine,***
(Intercept),-2.121873696382003,0.522948090952323,-4.057522597544875,4.959601971259115e-5,arts,***
alt_twitter_l,0.012705971971664107,0.0022906653333563997,5.546847802968524,2.9086571902792454e-8,arts,***
cited_by_total_all_l,9.340240872931924e-5,2.1730704194573055e-4,0.4298176805178969,0.6673282705395172,arts,
inferred_genderw,-0.03181956158872689,0.3135168664751396,-0.10149234376597735,0.9191596349669328,arts,
news_all_total_l,-0.0025702202172524454,0.0016746557837117046,-1.534775230976609,0.12483904896373225,arts,
alt_online_all_total_l,0.005394702595996611,0.0051113877090359396,1.0554281739301101,0.2912295431449187,arts,
coa_tot_cited_by_total_l,1.501439341812121e-6,2.5328739999489862e-6,0.5927809049492241,0.553327788465521,arts,
coa_online_news_total_l,-0.006666966960577596,0.01146164672569791,-0.5816761866887533,0.5607848145389365,arts,
coa_twitter_total_l,4.634149534543567e-4,0.0011010698966220686,0.420876962376367,0.6738449285035508,arts,
as.factor(year)2014,1.2539225721845637,0.5706314428223729,2.1974298611772904,0.02798976058419944,arts,*
as.factor(year)2015,1.642537289579098,0.7761229698179222,2.11633639700734,0.03431620728392656,arts,*
as.factor(year)2016,1.6989140427970617,0.541276676852881,3.1387165112581172,0.0016968952482176727,arts,*
as.factor(year)2017,2.4599006253692997,0.4969886845834344,4.949610930138454,7.436198473369017e-7,arts,***
as.factor(year)2018,3.143200973287737,0.5785290743520528,5.433090768701803,5.538621558704492e-8,arts,***
as.factor(year)2019,3.513746655915685,0.7415013850642993,4.7386919656407525,2.1510219556669744e-6,arts,***
as.factor(year)2020,3.451278613238409,0.5251653898825596,6.571793723897539,4.9712702438975734e-11,arts,***
as.factor(year)2021,4.2223078127004285,0.624540519986554,6.760662723359138,1.37361955631889e-11,arts,***
as.factor(year)2022,3.920011546459887,0.6150715380315753,6.37326116406747,1.8505036367708006e-10,arts,***
as.factor(year)2023,3.5229969668308265,0.5004958112273584,7.039013889429831,1.9360507306931728e-12,arts,***
